INSERT INTO orders
VALUES
("8146", "8", "3", "IJ90UVW", "950", "3790.50", "some order descriptions here", "2023-02-21 09:44:28", "2023-03-01", "2023-03-15", "COMPLETED"),
("8147", "16", "4", "PL87KJ9", "100", "249.00", "", "2023-02-21 12:17:37", "2023-03-01", "2023-03-15", "COMPLETED"),
("8148", "9", "3", "ST90PQR", "350", "4196.50", "", "2023-02-22 00:48:07", "2023-03-01", "2023-03-15", "COMPLETED"),
("8149", "17", "4", "KI23LMO", "1800", "3582.00", "", "2023-02-22 16:18:14", "2023-03-01", "2023-03-15", "COMPLETED"),
("8150", "3", "4", "RF56KJU", "900", "2961.00", "", "2023-02-23 01:20:15", "2023-03-01", "2023-03-15", "COMPLETED"),
("8151", "11", "2", "GH78RST", "1450", "10860.50", "", "2023-02-23 17:48:27", "2023-03-02", "2023-03-16", "CANCELLED"),
("8152", "21", "4", "IJ90UVW", "1000", "3990.00", "", "2023-02-24 21:38:56", "2023-03-02", "2023-03-16", "COMPLETED"),
("8153", "12", "4", "OP56GHI", "1900", "10431.00", "some order descriptions here", "2023-02-24 23:35:46", "2023-03-02", "2023-03-16", "COMPLETED"),
("8154", "3", "3", "MN45TYU", "1550", "10834.50", "", "2023-02-25 02:47:37", "2023-03-02", "2023-03-16", "CANCELLED"),
("8155", "5", "4", "CD34LMN", "650", "968.50", "", "2023-02-25 07:35:12", "2023-03-03", "2023-03-17", "COMPLETED"),
("8156", "4", "2", "CD34LMN", "1350", "2011.50", "", "2023-02-25 10:24:44", "2023-03-04", "2023-03-18", "COMPLETED"),
("8157", "20", "2", "QW34ERT", "400", "2396.00", "", "2023-02-25 10:56:39", "2023-03-04", "2023-03-18", "COMPLETED"),
("8158", "8", "2", "AB12XYZ", "1600", "3664.00", "some order descriptions here", "2023-02-25 11:48:23", "2023-03-04", "2023-03-18", "COMPLETED"),
("8159", "8", "2", "OP56GHI", "500", "2745.00", "", "2023-02-26 00:00:30", "2023-03-05", "2023-03-19", "COMPLETED"),
("8160", "25", "2", "IJ90UVW", "950", "3790.50", "some order descriptions here", "2023-02-26 00:42:17", "2023-03-05", "2023-03-19", "COMPLETED"),
("8161", "17", "3", "XW34VBN", "1800", "8982.00", "", "2023-02-26 04:03:52", "2023-03-05", "2023-03-19", "COMPLETED"),
("8162", "6", "4", "KL12ABC", "1400", "6706.00", "", "2023-02-26 20:44:44", "2023-03-06", "2023-03-20", "COMPLETED"),
("8163", "3", "4", "IJ90UVW", "1250", "4987.50", "", "2023-02-27 02:36:32", "2023-03-06", "2023-03-20", "COMPLETED"),
("8164", "25", "2", "GH78RST", "200", "1498.00", "", "2023-02-27 05:53:13", "2023-03-06", "2023-03-20", "COMPLETED"),
("8165", "7", "2", "MN45TYU", "1300", "9087.00", "", "2023-02-27 12:25:11", "2023-03-06", "2023-03-20", "COMPLETED"),
("8166", "15", "2", "XW34VBN", "250", "1247.50", "", "2023-02-27 22:09:42", "2023-03-06", "2023-03-20", "COMPLETED"),
("8167", "12", "4", "EF56OPQ", "1000", "9990.00", "some order descriptions here", "2023-02-28 03:56:29", "2023-03-06", "2023-03-20", "CANCELLED"),
("8168", "9", "4", "EF56OPQ", "1300", "12987.00", "", "2023-02-28 09:43:51", "2023-03-07", "2023-03-21", "COMPLETED"),
("8169", "16", "4", "MN34DEF", "400", "1196.00", "", "2023-02-28 19:51:52", "2023-03-07", "2023-03-21", "COMPLETED"),
("8170", "3", "4", "GH78RST", "2000", "14980.00", "", "2023-03-01 08:14:10", "2023-03-07", "2023-03-21", "CANCELLED"),
("8171", "25", "4", "IJ90UVW", "850", "3391.50", "some order descriptions here", "2023-03-01 13:50:33", "2023-03-07", "2023-03-21", "COMPLETED"),
("8172", "2", "4", "XW34VBN", "250", "1247.50", "", "2023-03-02 00:41:26", "2023-03-08", "2023-03-22", "COMPLETED"),
("8173", "5", "2", "KL12ABC", "1350", "6466.50", "", "2023-03-02 11:43:58", "2023-03-08", "2023-03-22", "COMPLETED"),
("8174", "17", "3", "OP56GHI", "300", "1647.00", "some order descriptions here", "2023-03-02 13:45:34", "2023-03-09", "2023-03-23", "COMPLETED"),
("8175", "10", "2", "GH78RST", "150", "1123.50", "", "2023-03-02 13:55:42", "2023-03-09", "2023-03-23", "CANCELLED"),
("8176", "19", "4", "PL87KJ9", "1150", "2863.50", "", "2023-03-02 14:10:31", "2023-03-09", "2023-03-23", "COMPLETED"),
("8177", "4", "4", "KL12ABC", "950", "4550.50", "", "2023-03-02 18:53:52", "2023-03-09", "2023-03-23", "COMPLETED"),
("8178", "3", "3", "HG98TRF", "1700", "7633.00", "", "2023-03-02 19:15:00", "2023-03-09", "2023-03-23", "COMPLETED"),
("8179", "9", "3", "CD34LMN", "700", "1043.00", "", "2023-03-03 08:20:58", "2023-03-09", "2023-03-23", "COMPLETED"),
("8180", "11", "2", "OP56GHI", "1200", "6588.00", "", "2023-03-03 17:44:29", "2023-03-09", "2023-03-23", "COMPLETED"),
("8181", "2", "4", "QW34ERT", "1650", "9883.50", "some order descriptions here", "2023-03-04 12:14:26", "2023-03-09", "2023-03-23", "COMPLETED"),
("8182", "20", "4", "XW34VBN", "750", "3742.50", "", "2023-03-04 15:46:11", "2023-03-10", "2023-03-24", "COMPLETED"),
("8183", "13", "3", "KI23LMO", "1500", "2985.00", "", "2023-03-04 19:35:37", "2023-03-10", "2023-03-24", "CANCELLED"),
("8184", "9", "4", "QR78JKL", "700", "4543.00", "some order descriptions here", "2023-03-04 22:17:26", "2023-03-10", "2023-03-24", "COMPLETED"),
("8185", "5", "4", "XW34VBN", "1350", "6736.50", "", "2023-03-05 06:22:34", "2023-03-11", "2023-03-25", "COMPLETED"),
("8186", "1", "2", "XW34VBN", "1000", "4990.00", "", "2023-03-05 06:38:32", "2023-03-11", "2023-03-25", "COMPLETED"),
("8187", "1", "3", "PO89BVC", "1050", "1879.50", "", "2023-03-05 12:22:42", "2023-03-11", "2023-03-25", "COMPLETED"),
("8188", "12", "3", "PL87KJ9", "1000", "2490.00", "some order descriptions here", "2023-03-05 16:35:48", "2023-03-11", "2023-03-25", "COMPLETED"),
("8189", "14", "2", "PO89BVC", "750", "1342.50", "", "2023-03-05 16:39:49", "2023-03-13", "2023-03-27", "COMPLETED"),
("8190", "3", "2", "RF56KJU", "1600", "5264.00", "", "2023-03-06 14:42:23", "2023-03-13", "2023-03-27", "COMPLETED"),
("8191", "22", "4", "IJ90UVW", "1350", "5386.50", "", "2023-03-06 19:03:14", "2023-03-13", "2023-03-27", "COMPLETED"),
("8192", "14", "3", "IJ90UVW", "750", "2992.50", "", "2023-03-06 20:13:59", "2023-03-13", "2023-03-27", "COMPLETED"),
("8193", "22", "4", "KI23LMO", "1900", "3781.00", "", "2023-03-07 16:30:14", "2023-03-14", "2023-03-28", "COMPLETED"),
("8194", "15", "2", "QW34ERT", "1150", "6888.50", "", "2023-03-08 00:07:32", "2023-03-14", "2023-03-28", "COMPLETED"),
("8195", "16", "3", "PL87KJ9", "50", "124.50", "some order descriptions here", "2023-03-08 02:06:31", "2023-03-15", "2023-03-29", "CANCELLED"),
("8196", "20", "4", "MN45TYU", "1400", "9786.00", "", "2023-03-08 04:42:59", "2023-03-15", "2023-03-29", "COMPLETED"),
("8197", "8", "3", "PL87KJ9", "1100", "2739.00", "some order descriptions here", "2023-03-08 05:16:04", "2023-03-15", "2023-03-29", "COMPLETED"),
("8198", "15", "3", "ZX67POQ", "200", "758.00", "", "2023-03-08 13:13:58", "2023-03-15", "2023-03-29", "COMPLETED"),
("8199", "16", "2", "ZX67POQ", "150", "568.50", "", "2023-03-08 16:24:20", "2023-03-16", "2023-03-30", "COMPLETED"),
("8200", "10", "3", "IJ90UVW", "1150", "4588.50", "", "2023-03-08 18:18:51", "2023-03-16", "2023-03-30", "COMPLETED"),
("8201", "1", "2", "ZX67POQ", "2000", "7580.00", "", "2023-03-08 21:33:57", "2023-03-17", "2023-03-31", "COMPLETED"),
("8202", "4", "3", "CD34LMN", "1450", "2160.50", "some order descriptions here", "2023-03-09 06:46:29", "2023-03-17", "2023-03-31", "COMPLETED"),
("8203", "6", "4", "AB12XYZ", "1700", "3893.00", "", "2023-03-09 08:12:54", "2023-03-17", "2023-03-31", "COMPLETED"),
("8204", "16", "3", "MN34DEF", "1450", "4335.50", "", "2023-03-09 16:26:40", "2023-03-17", "2023-03-31", "COMPLETED"),
("8205", "11", "2", "MN34DEF", "1400", "4186.00", "", "2023-03-09 21:10:02", "2023-03-17", "2023-03-31", "COMPLETED"),
("8206", "10", "4", "XW34VBN", "1650", "8233.50", "", "2023-03-09 22:40:52", "2023-03-18", "2023-04-01", "COMPLETED"),
("8207", "2", "3", "CD34LMN", "300", "447.00", "", "2023-03-09 23:19:48", "2023-03-18", "2023-04-01", "COMPLETED"),
("8208", "23", "2", "CD34LMN", "1700", "2533.00", "", "2023-03-10 03:11:04", "2023-03-18", "2023-04-01", "COMPLETED"),
("8209", "5", "3", "GH78RST", "850", "6366.50", "some order descriptions here", "2023-03-10 03:35:43", "2023-03-18", "2023-04-01", "COMPLETED"),
("8210", "25", "2", "YH12BNM", "1000", "8990.00", "some order descriptions here", "2023-03-10 14:56:03", "2023-03-19", "2023-04-02", "COMPLETED"),
("8211", "12", "4", "AB12XYZ", "1650", "3778.50", "", "2023-03-11 15:58:50", "2023-03-19", "2023-04-02", "COMPLETED"),
("8212", "16", "2", "PL87KJ9", "400", "996.00", "", "2023-03-11 19:51:52", "2023-03-19", "2023-04-02", "COMPLETED"),
("8213", "18", "2", "MN45TYU", "1950", "13630.50", "", "2023-03-12 02:15:24", "2023-03-19", "2023-04-02", "COMPLETED"),
("8214", "6", "3", "OP56GHI", "1900", "10431.00", "", "2023-03-12 02:36:24", "2023-03-21", "2023-04-04", "CANCELLED"),
("8215", "2", "3", "RF56KJU", "850", "2796.50", "", "2023-03-12 03:09:17", "2023-03-21", "2023-04-04", "COMPLETED"),
("8216", "19", "3", "KI23LMO", "750", "1492.50", "some order descriptions here", "2023-03-12 09:55:54", "2023-03-21", "2023-04-04", "CANCELLED"),
("8217", "24", "4", "EF56OPQ", "650", "6493.50", "", "2023-03-12 19:56:16", "2023-03-21", "2023-04-04", "COMPLETED"),
("8218", "2", "3", "ST90PQR", "200", "2398.00", "", "2023-03-12 20:39:04", "2023-03-21", "2023-04-04", "COMPLETED"),
("8219", "17", "4", "GH78RST", "1850", "13856.50", "", "2023-03-13 00:56:07", "2023-03-22", "2023-04-05", "COMPLETED"),
("8220", "19", "4", "KI23LMO", "1150", "2288.50", "", "2023-03-13 07:17:39", "2023-03-23", "2023-04-06", "COMPLETED"),
("8221", "10", "4", "PL87KJ9", "850", "2116.50", "", "2023-03-14 01:18:17", "2023-03-23", "2023-04-06", "COMPLETED"),
("8222", "19", "2", "MN34DEF", "1250", "3737.50", "", "2023-03-14 03:34:29", "2023-03-23", "2023-04-06", "COMPLETED"),
("8223", "11", "4", "HG98TRF", "1100", "4939.00", "some order descriptions here", "2023-03-14 04:35:51", "2023-03-23", "2023-04-06", "COMPLETED"),
("8224", "16", "2", "EF56OPQ", "600", "5994.00", "", "2023-03-14 18:08:06", "2023-03-23", "2023-04-06", "COMPLETED"),
("8225", "7", "3", "QR78JKL", "1700", "11033.00", "", "2023-03-14 21:51:05", "2023-03-23", "2023-04-06", "COMPLETED"),
("8226", "16", "4", "MN34DEF", "400", "1196.00", "", "2023-03-15 05:21:33", "2023-03-23", "2023-04-06", "COMPLETED"),
("8227", "11", "2", "EF56OPQ", "250", "2497.50", "", "2023-03-15 05:59:11", "2023-03-24", "2023-04-07", "COMPLETED"),
("8228", "2", "2", "OP56GHI", "1050", "5764.50", "", "2023-03-15 06:50:35", "2023-03-24", "2023-04-07", "COMPLETED"),
("8229", "24", "2", "YH12BNM", "150", "1348.50", "", "2023-03-15 08:51:22", "2023-03-24", "2023-04-07", "COMPLETED"),
("8230", "17", "2", "QR78JKL", "1300", "8437.00", "some order descriptions here", "2023-03-15 10:17:43", "2023-03-24", "2023-04-07", "COMPLETED"),
("8231", "3", "4", "HG98TRF", "100", "449.00", "", "2023-03-15 11:29:30", "2023-03-25", "2023-04-08", "CANCELLED"),
("8232", "14", "3", "IJ90UVW", "400", "1596.00", "", "2023-03-16 01:13:57", "2023-03-25", "2023-04-08", "COMPLETED"),
("8233", "24", "2", "MN45TYU", "1350", "9436.50", "", "2023-03-16 10:16:23", "2023-03-25", "2023-04-08", "COMPLETED"),
("8234", "2", "2", "AB12XYZ", "450", "1030.50", "", "2023-03-16 12:33:28", "2023-03-26", "2023-04-09", "COMPLETED"),
("8235", "17", "4", "PL87KJ9", "1650", "4108.50", "", "2023-03-17 06:39:42", "2023-03-26", "2023-04-09", "COMPLETED"),
("8236", "16", "4", "XW34VBN", "500", "2495.00", "some order descriptions here", "2023-03-17 11:07:07", "2023-03-26", "2023-04-09", "COMPLETED"),
("8237", "15", "2", "QW34ERT", "1900", "11381.00", "some order descriptions here", "2023-03-17 15:46:49", "2023-03-26", "2023-04-09", "CANCELLED"),
("8238", "2", "2", "YH12BNM", "250", "2247.50", "", "2023-03-17 22:46:56", "2023-03-26", "2023-04-09", "COMPLETED"),
("8239", "13", "2", "QW34ERT", "1300", "7787.00", "", "2023-03-18 07:05:19", "2023-03-27", "2023-04-10", "COMPLETED"),
("8240", "22", "2", "ZX67POQ", "1100", "4169.00", "", "2023-03-18 11:56:14", "2023-03-27", "2023-04-10", "COMPLETED"),
("8241", "17", "3", "PL87KJ9", "1200", "2988.00", "", "2023-03-18 21:39:44", "2023-03-27", "2023-04-10", "COMPLETED"),
("8242", "22", "4", "IJ90UVW", "1750", "6982.50", "", "2023-03-19 00:39:05", "2023-03-28", "2023-04-11", "COMPLETED"),
("8243", "18", "3", "EF56OPQ", "400", "3996.00", "", "2023-03-19 03:34:49", "2023-03-28", "2023-04-11", "COMPLETED"),
("8244", "5", "4", "AB12XYZ", "350", "801.50", "some order descriptions here", "2023-03-19 05:40:05", "2023-03-28", "2023-04-11", "COMPLETED"),
("8245", "9", "4", "EF56OPQ", "350", "3496.50", "", "2023-03-19 10:23:32", "2023-03-29", "2023-04-12", "CANCELLED"),
("8246", "14", "3", "IJ90UVW", "2000", "7980.00", "", "2023-03-20 03:31:42", "2023-03-29", "2023-04-12", "COMPLETED"),
("8247", "21", "2", "YH12BNM", "300", "2697.00", "", "2023-03-20 10:22:42", "2023-03-29", "2023-04-12", "CANCELLED"),
("8248", "23", "4", "OP56GHI", "650", "3568.50", "", "2023-03-20 14:36:27", "2023-03-29", "2023-04-12", "COMPLETED"),
("8249", "24", "2", "CD34LMN", "1750", "2607.50", "some order descriptions here", "2023-03-20 15:31:17", "2023-03-30", "2023-04-13", "COMPLETED"),
("8250", "2", "2", "AB12XYZ", "2000", "4580.00", "", "2023-03-20 16:29:17", "2023-03-30", "2023-04-13", "COMPLETED"),
("8251", "1", "2", "PO89BVC", "850", "1521.50", "some order descriptions here", "2023-03-20 22:22:03", "2023-03-30", "2023-04-13", "COMPLETED"),
("8252", "17", "4", "CD34LMN", "1650", "2458.50", "", "2023-03-21 04:58:18", "2023-03-30", "2023-04-13", "CANCELLED"),
("8253", "1", "4", "MN45TYU", "1700", "11883.00", "", "2023-03-21 08:07:54", "2023-03-30", "2023-04-13", "COMPLETED"),
("8254", "17", "3", "PO89BVC", "1200", "2148.00", "", "2023-03-21 12:56:54", "2023-03-31", "2023-04-14", "COMPLETED"),
("8255", "16", "3", "YH12BNM", "1350", "12136.50", "", "2023-03-21 16:42:16", "2023-03-31", "2023-04-14", "COMPLETED"),
("8256", "20", "2", "QW34ERT", "1250", "7487.50", "", "2023-03-22 03:32:41", "2023-03-31", "2023-04-14", "COMPLETED"),
("8257", "5", "2", "QR78JKL", "950", "6165.50", "", "2023-03-22 03:51:05", "2023-04-01", "2023-04-15", "COMPLETED"),
("8258", "13", "2", "RF56KJU", "700", "2303.00", "some order descriptions here", "2023-03-22 14:25:40", "2023-04-01", "2023-04-15", "COMPLETED"),
("8259", "11", "3", "QR78JKL", "550", "3569.50", "", "2023-03-23 05:05:07", "2023-04-02", "2023-04-16", "COMPLETED"),
("8260", "16", "3", "MN45TYU", "500", "3495.00", "", "2023-03-23 07:05:38", "2023-04-02", "2023-04-16", "COMPLETED"),
("8261", "14", "2", "KL12ABC", "1250", "5987.50", "", "2023-03-23 10:20:46", "2023-04-02", "2023-04-16", "COMPLETED"),
("8262", "16", "2", "QW34ERT", "1000", "5990.00", "some order descriptions here", "2023-03-23 10:55:51", "2023-04-02", "2023-04-16", "COMPLETED"),
("8263", "25", "4", "MN34DEF", "1650", "4933.50", "", "2023-03-23 14:16:54", "2023-04-02", "2023-04-16", "COMPLETED"),
("8264", "9", "3", "AB12XYZ", "1650", "3778.50", "", "2023-03-23 15:43:47", "2023-04-03", "2023-04-17", "COMPLETED"),
("8265", "12", "3", "QR78JKL", "200", "1298.00", "some order descriptions here", "2023-03-23 18:51:19", "2023-04-03", "2023-04-17", "COMPLETED"),
("8266", "9", "2", "ZX67POQ", "1400", "5306.00", "", "2023-03-24 07:22:21", "2023-04-03", "2023-04-17", "COMPLETED"),
("8267", "10", "3", "YH12BNM", "50", "449.50", "", "2023-03-24 18:14:32", "2023-04-03", "2023-04-17", "COMPLETED"),
("8268", "5", "4", "AB12XYZ", "600", "1374.00", "", "2023-03-25 05:01:19", "2023-04-04", "2023-04-18", "COMPLETED"),
("8269", "18", "3", "AB12XYZ", "700", "1603.00", "", "2023-03-25 11:45:46", "2023-04-04", "2023-04-18", "COMPLETED"),
("8270", "13", "2", "KI23LMO", "750", "1492.50", "", "2023-03-25 17:34:23", "2023-04-04", "2023-04-18", "COMPLETED"),
("8271", "20", "4", "AB12XYZ", "1250", "2862.50", "", "2023-03-26 02:29:36", "2023-04-04", "2023-04-18", "COMPLETED"),
("8272", "17", "4", "QR78JKL", "1050", "6814.50", "some order descriptions here", "2023-03-26 06:37:29", "2023-04-04", "2023-04-18", "COMPLETED"),
("8273", "8", "3", "XW34VBN", "2000", "9980.00", "", "2023-03-26 06:38:44", "2023-04-05", "2023-04-19", "COMPLETED"),
("8274", "12", "4", "RF56KJU", "1000", "3290.00", "", "2023-03-26 15:40:33", "2023-04-06", "2023-04-20", "COMPLETED"),
("8275", "5", "4", "MN34DEF", "400", "1196.00", "some order descriptions here", "2023-03-26 17:10:05", "2023-04-06", "2023-04-20", "COMPLETED"),
("8276", "6", "2", "KL12ABC", "800", "3832.00", "", "2023-03-27 05:22:08", "2023-04-06", "2023-04-20", "COMPLETED"),
("8277", "10", "4", "QW34ERT", "1600", "9584.00", "", "2023-03-27 07:15:28", "2023-04-07", "2023-04-21", "COMPLETED"),
("8278", "17", "3", "EF56OPQ", "1300", "12987.00", "", "2023-03-27 11:15:38", "2023-04-08", "2023-04-22", "COMPLETED"),
("8279", "22", "4", "EF56OPQ", "300", "2997.00", "some order descriptions here", "2023-03-27 21:52:03", "2023-04-08", "2023-04-22", "COMPLETED"),
("8280", "8", "4", "ST90PQR", "1350", "16186.50", "", "2023-03-27 22:51:52", "2023-04-08", "2023-04-22", "COMPLETED"),
("8281", "9", "2", "QW34ERT", "1400", "8386.00", "", "2023-03-28 13:29:21", "2023-04-09", "2023-04-23", "COMPLETED"),
("8282", "14", "2", "XW34VBN", "350", "1746.50", "", "2023-03-28 16:12:22", "2023-04-09", "2023-04-23", "COMPLETED"),
("8283", "24", "3", "HG98TRF", "1250", "5612.50", "", "2023-03-28 16:33:02", "2023-04-09", "2023-04-23", "COMPLETED"),
("8284", "5", "2", "PL87KJ9", "200", "498.00", "", "2023-03-29 03:03:16", "2023-04-09", "2023-04-23", "CANCELLED"),
("8285", "12", "2", "MN45TYU", "1350", "9436.50", "", "2023-03-29 05:46:22", "2023-04-09", "2023-04-23", "COMPLETED"),
("8286", "22", "4", "RF56KJU", "1950", "6415.50", "some order descriptions here", "2023-03-29 12:22:46", "2023-04-09", "2023-04-23", "COMPLETED"),
("8287", "24", "2", "MN45TYU", "850", "5941.50", "", "2023-03-29 15:16:49", "2023-04-09", "2023-04-23", "COMPLETED"),
("8288", "23", "4", "CD34LMN", "750", "1117.50", "some order descriptions here", "2023-03-29 18:02:14", "2023-04-10", "2023-04-24", "COMPLETED"),
("8289", "5", "2", "RF56KJU", "1450", "4770.50", "", "2023-03-30 16:08:41", "2023-04-10", "2023-04-24", "COMPLETED"),
("8290", "18", "4", "EF56OPQ", "900", "8991.00", "", "2023-03-31 04:36:01", "2023-04-11", "2023-04-25", "COMPLETED"),
("8291", "9", "3", "MN34DEF", "500", "1495.00", "", "2023-03-31 07:09:37", "2023-04-11", "2023-04-25", "COMPLETED"),
("8292", "22", "4", "PO89BVC", "1550", "2774.50", "", "2023-03-31 09:02:04", "2023-04-11", "2023-04-25", "COMPLETED"),
("8293", "11", "2", "KI23LMO", "650", "1293.50", "some order descriptions here", "2023-03-31 09:44:45", "2023-04-12", "2023-04-26", "CANCELLED"),
("8294", "15", "2", "YH12BNM", "1250", "11237.50", "", "2023-03-31 16:41:11", "2023-04-12", "2023-04-26", "COMPLETED"),
("8295", "17", "2", "MN45TYU", "250", "1747.50", "", "2023-03-31 21:05:56", "2023-04-12", "2023-04-26", "COMPLETED"),
("8296", "18", "2", "RF56KJU", "1200", "3948.00", "", "2023-04-01 00:12:17", "2023-04-12", "2023-04-26", "COMPLETED"),
("8297", "21", "3", "QW34ERT", "950", "5690.50", "", "2023-04-01 04:48:19", "2023-04-13", "2023-04-27", "COMPLETED"),
("8298", "5", "3", "MN45TYU", "1250", "8737.50", "", "2023-04-01 23:32:36", "2023-04-13", "2023-04-27", "COMPLETED"),
("8299", "24", "2", "EF56OPQ", "950", "9490.50", "", "2023-04-02 05:31:35", "2023-04-13", "2023-04-27", "COMPLETED"),
("8300", "12", "2", "MN45TYU", "950", "6640.50", "some order descriptions here", "2023-04-02 09:33:34", "2023-04-14", "2023-04-28", "CANCELLED"),
("8301", "17", "2", "QR78JKL", "1800", "11682.00", "some order descriptions here", "2023-04-02 14:13:35", "2023-04-15", "2023-04-29", "COMPLETED"),
("8302", "9", "2", "RF56KJU", "1450", "4770.50", "", "2023-04-02 20:47:54", "2023-04-15", "2023-04-29", "COMPLETED"),
("8303", "11", "3", "GH78RST", "550", "4119.50", "", "2023-04-02 22:25:18", "2023-04-15", "2023-04-29", "COMPLETED"),
("8304", "11", "4", "KL12ABC", "2000", "9580.00", "", "2023-04-02 23:02:52", "2023-04-16", "2023-04-30", "COMPLETED"),
("8305", "3", "4", "QR78JKL", "700", "4543.00", "", "2023-04-03 05:59:46", "2023-04-18", "2023-05-02", "COMPLETED"),
("8306", "7", "2", "KL12ABC", "350", "1676.50", "", "2023-04-03 16:10:11", "2023-04-18", "2023-05-02", "COMPLETED"),
("8307", "6", "3", "AB12XYZ", "1100", "2519.00", "some order descriptions here", "2023-04-03 23:14:54", "2023-04-18", "2023-05-02", "COMPLETED"),
("8308", "1", "3", "QR78JKL", "850", "5516.50", "", "2023-04-04 01:16:42", "2023-04-18", "2023-05-02", "COMPLETED"),
("8309", "17", "3", "YH12BNM", "550", "4944.50", "", "2023-04-04 12:23:41", "2023-04-18", "2023-05-02", "COMPLETED"),
("8310", "24", "4", "CD34LMN", "1450", "2160.50", "", "2023-04-04 23:26:43", "2023-04-19", "2023-05-03", "CANCELLED"),
("8311", "14", "4", "HG98TRF", "2000", "8980.00", "", "2023-04-05 08:47:26", "2023-04-19", "2023-05-03", "COMPLETED"),
("8312", "24", "4", "OP56GHI", "1050", "5764.50", "", "2023-04-05 15:45:51", "2023-04-19", "2023-05-03", "COMPLETED"),
("8313", "24", "3", "KI23LMO", "750", "1492.50", "", "2023-04-06 07:47:55", "2023-04-19", "2023-05-03", "COMPLETED"),
("8314", "8", "3", "QW34ERT", "1800", "10782.00", "some order descriptions here", "2023-04-06 10:57:52", "2023-04-19", "2023-05-03", "COMPLETED"),
("8315", "24", "3", "IJ90UVW", "1750", "6982.50", "", "2023-04-06 16:17:18", "2023-04-19", "2023-05-03", "COMPLETED"),
("8316", "25", "2", "ST90PQR", "1700", "20383.00", "", "2023-04-07 11:02:09", "2023-04-20", "2023-05-04", "CANCELLED"),
("8317", "20", "2", "EF56OPQ", "1500", "14985.00", "", "2023-04-07 18:20:15", "2023-04-20", "2023-05-04", "CANCELLED"),
("8318", "1", "3", "MN34DEF", "700", "2093.00", "", "2023-04-08 04:43:00", "2023-04-21", "2023-05-05", "COMPLETED"),
("8319", "19", "3", "OP56GHI", "700", "3843.00", "", "2023-04-08 06:01:41", "2023-04-21", "2023-05-05", "COMPLETED"),
("8320", "10", "3", "CD34LMN", "1150", "1713.50", "", "2023-04-08 11:05:37", "2023-04-21", "2023-05-05", "COMPLETED"),
("8321", "16", "2", "QR78JKL", "1300", "8437.00", "some order descriptions here", "2023-04-08 23:41:19", "2023-04-21", "2023-05-05", "COMPLETED"),
("8322", "8", "2", "AB12XYZ", "550", "1259.50", "", "2023-04-09 04:06:07", "2023-04-22", "2023-05-06", "COMPLETED"),
("8323", "24", "2", "PL87KJ9", "1100", "2739.00", "", "2023-04-09 06:07:07", "2023-04-22", "2023-05-06", "COMPLETED"),
("8324", "18", "2", "YH12BNM", "50", "449.50", "", "2023-04-09 07:01:54", "2023-04-22", "2023-05-06", "COMPLETED"),
("8325", "2", "3", "HG98TRF", "1900", "8531.00", "", "2023-04-09 14:15:01", "2023-04-22", "2023-05-06", "COMPLETED"),
("8326", "25", "3", "YH12BNM", "300", "2697.00", "", "2023-04-10 01:37:43", "2023-04-23", "2023-05-07", "COMPLETED"),
("8327", "4", "4", "ZX67POQ", "800", "3032.00", "some order descriptions here", "2023-04-10 07:39:51", "2023-04-23", "2023-05-07", "CANCELLED"),
("8328", "17", "4", "PO89BVC", "300", "537.00", "some order descriptions here", "2023-04-10 11:28:16", "2023-04-24", "2023-05-08", "COMPLETED"),
("8329", "8", "4", "MN45TYU", "1000", "6990.00", "", "2023-04-10 15:11:03", "2023-04-24", "2023-05-08", "CANCELLED"),
("8330", "6", "2", "EF56OPQ", "1600", "15984.00", "", "2023-04-10 22:45:27", "2023-04-24", "2023-05-08", "COMPLETED"),
("8331", "19", "3", "EF56OPQ", "350", "3496.50", "", "2023-04-11 06:32:06", "2023-04-25", "2023-05-09", "COMPLETED"),
("8332", "20", "3", "PL87KJ9", "1400", "3486.00", "", "2023-04-11 12:38:57", "2023-04-25", "2023-05-09", "COMPLETED"),
("8333", "12", "4", "IJ90UVW", "1750", "6982.50", "", "2023-04-11 13:27:53", "2023-04-25", "2023-05-09", "COMPLETED"),
("8334", "9", "2", "XW34VBN", "1350", "6736.50", "", "2023-04-11 23:47:07", "2023-04-26", "2023-05-10", "COMPLETED"),
("8335", "10", "2", "MN45TYU", "600", "4194.00", "some order descriptions here", "2023-04-11 23:53:47", "2023-04-26", "2023-05-10", "COMPLETED"),
("8336", "4", "3", "GH78RST", "250", "1872.50", "", "2023-04-12 10:27:39", "2023-04-27", "2023-05-11", "COMPLETED"),
("8337", "4", "2", "HG98TRF", "1450", "6510.50", "", "2023-04-12 18:51:46", "2023-04-27", "2023-05-11", "COMPLETED"),
("8338", "25", "2", "KL12ABC", "1400", "6706.00", "", "2023-04-13 09:40:44", "2023-04-27", "2023-05-11", "COMPLETED"),
("8339", "7", "3", "GH78RST", "150", "1123.50", "", "2023-04-13 16:26:09", "2023-04-27", "2023-05-11", "CANCELLED"),
("8340", "12", "4", "XW34VBN", "1200", "5988.00", "some order descriptions here", "2023-04-13 18:13:13", "2023-04-27", "2023-05-11", "COMPLETED"),
("8341", "20", "2", "PO89BVC", "500", "895.00", "", "2023-04-13 21:31:35", "2023-04-27", "2023-05-11", "COMPLETED"),
